degree,infected_neighbors,exposure_time,shortest_path,centrality,infection_probability,infected
15,0,5,1,0.027986559208900363,0.0,0
14,2,244,2,0.34786682559405435,0.071,0
14,4,125,3,0.565435698827345,0.9268,1
9,5,107,1,0.3514426145328662,0.9976,1
10,5,215,1,0.9420677336713595,0.9997,1
0,0,156,3,0.25471022905514507,0.0,0
15,1,274,3,0.28121339359267894,0.0032,0
14,2,140,3,0.6348276125448551,0.0392,0
23,0,213,3,0.0038638823417082024,0.0001,0
12,3,263,3,0.7275570523545992,0.7135,1
11,0,139,1,0.3774694830931572,0.0002,0
1,0,85,1,0.977747867643296,0.0003,0
4,0,292,1,0.6914175930297486,0.0009,0
8,1,68,1,0.052214955082343084,0.001,0
9,4,11,3,0.09262780874197363,0.5969,1
9,1,173,2,0.08816810692415855,0.001,0
9,5,296,1,0.9526222598919437,0.9999,1
19,1,25,1,0.6840515412175877,0.0042,0
3,0,254,1,0.4276060072889357,0.0004,0
8,2,249,2,0.20048268988003104,0.0421,0
4,4,278,2,0.8736397464358032,0.9861,1
7,0,126,1,0.20155592767134045,0.0001,0
17,0,76,3,0.7066792164758174,0.0001,0
1,5,153,1,0.763324361545346,0.9989,1
8,3,42,2,0.2946560888554083,0.1595,0
0,2,252,2,0.5049147371706423,0.0526,0
23,4,198,2,0.22298928231839388,0.9625,1
18,5,144,3,0.3789296574554981,0.996,1
6,2,154,3,0.9651343982800088,0.0562,0
4,3,213,1,0.6931380346544302,0.7958,1
2,0,156,2,0.8466142061905151,0.0001,0
11,1,251,1,0.540599571466741,0.0137,0
18,3,277,2,0.23903974215135615,0.665,1
14,1,284,2,0.7128798566671936,0.0109,0
22,5,186,2,0.5005679607905664,0.9987,1
8,5,222,1,0.1768488681070587,0.9986,1
6,1,93,1,0.41242988961821025,0.0022,0
11,2,11,1,0.6348402190163059,0.0435,0
5,1,120,1,0.7353318566822382,0.0051,0
24,3,261,2,0.24322079589035173,0.7028,1
4,0,40,3,0.8759973393493311,0.0,0
11,2,163,1,0.379551107074678,0.0884,0
13,3,57,1,0.2711367178927484,0.4173,0
1,3,128,2,0.1951200554537248,0.1833,0
11,3,43,3,0.8041713344029736,0.3063,0
11,1,220,1,0.35416457496606246,0.0073,0
6,4,243,1,0.48339902788793465,0.9865,1
3,4,227,2,0.22281982356387564,0.9232,1
1,4,211,2,0.6860910711689315,0.9601,1
0,2,70,3,0.7810334075524223,0.0149,0
12,5,159,1,0.3394252489533416,0.9986,1
2,2,31,1,0.945079385371402,0.0599,0
23,4,112,2,0.03061060956023609,0.8951,1
6,1,151,2,0.13294310327404035,0.0008,0
16,1,200,3,0.5887870315604908,0.0034,0
16,3,29,2,0.7014068620483797,0.3644,0
12,3,243,2,0.250682989509059,0.5313,1
22,4,137,1,0.5540710968913485,0.9872,1
2,1,264,1,0.3183862470428127,0.0063,0
5,5,158,3,0.5540892456215902,0.9952,1
6,1,164,1,0.6593276777642525,0.0066,0
3,3,207,2,0.9728080535690574,0.6942,1
7,5,245,3,0.4556968600211837,0.9974,1
7,3,47,3,0.6482160402713806,0.2148,0
19,4,153,1,0.5780392479199319,0.9876,1
7,5,8,1,0.31755489388757296,0.9936,1
21,5,142,3,0.25306413169772035,0.9955,1
19,2,244,3,0.9878707217447237,0.2018,0
22,2,259,1,0.20685236170151533,0.2093,0
2,1,85,2,0.7902752670742368,0.0013,0
24,3,115,1,0.14658739102076102,0.6108,1
15,5,165,3,0.8043512693612508,0.9983,1
24,2,118,3,0.18572844298954805,0.0223,0
8,2,53,1,0.967156644016167,0.0975,0
23,0,91,2,0.6859876565745173,0.0002,0
14,2,121,2,0.09011824367582888,0.0161,0
1,1,155,1,0.6931771194590108,0.0051,0
10,5,276,1,0.6036207627815519,0.9997,1
3,3,163,3,0.3375462466939585,0.2403,0
23,0,116,2,0.26073599775671463,0.0001,0
7,0,198,1,0.7187607817481522,0.0005,0
5,5,231,1,0.7413613729498658,0.9995,1
13,5,129,2,0.32720584895253657,0.9954,1
10,4,146,3,0.8762271108395037,0.9583,1
2,0,65,2,0.26882721888849126,0.0,0
20,0,259,3,0.06986442597481102,0.0001,0
21,1,260,2,0.5998678448275786,0.0101,0
18,4,52,3,0.10707057283161614,0.7709,1
15,4,103,3,0.27666406426648527,0.8614,1
10,5,81,1,0.5071863930484379,0.998,1
13,0,276,1,0.2863596223572976,0.0006,0
13,0,19,3,0.2149963424200444,0.0,0
4,5,62,3,0.7031854149056544,0.9917,1
2,5,94,1,0.5469993414022956,0.9975,1
6,4,168,2,0.8397612482502805,0.967,1
11,0,74,3,0.5812395946554776,0.0,0
4,0,160,3,0.48344721177377836,0.0001,0
2,0,224,1,0.2612563516107882,0.0002,0
21,4,248,3,0.7920658750912973,0.9875,1
9,5,29,2,0.19687100856436723,0.9834,1
14,3,41,3,0.24222841097316028,0.1409,0
13,1,28,1,0.84158859675307,0.0043,0
18,4,272,2,0.7411925257292111,0.9905,1
18,0,195,1,0.6128734889795205,0.0007,0
7,4,159,2,0.038920530786573426,0.8522,1
21,5,237,1,0.12725761828472648,0.9993,1
9,4,175,2,0.49995746018760967,0.9482,1
20,5,70,3,0.746338923482891,0.9968,1
10,3,153,2,0.4641008641918233,0.4261,0
2,2,210,1,0.017293024414783087,0.0424,0
19,1,10,2,0.1842699986668217,0.0005,0
0,5,181,2,0.5887666996202181,0.9966,1
19,4,149,3,0.6942170596879913,0.9625,1
1,1,20,1,0.033428312711904384,0.0004,0
5,5,79,1,0.04333175346050033,0.9933,1
15,0,134,2,0.26131011545636296,0.0001,0
23,3,102,3,0.08350169538656493,0.2373,0
10,1,87,2,0.5419462321933647,0.0012,0
3,3,194,1,0.12370198195668047,0.5033,1
5,2,121,1,0.6482193349014225,0.0797,0
22,2,149,3,0.777225319307587,0.0803,0
18,4,239,3,0.9705166637521067,0.989,1
2,4,27,1,0.9484069616377143,0.9616,1
9,2,107,1,0.2733651502352782,0.0426,0
6,5,21,1,0.029409602623172826,0.9894,1
4,2,278,2,0.32941221611176796,0.056,0
21,0,55,3,0.7084801187126533,0.0001,0
15,0,245,1,0.05980120927253929,0.0003,0
4,1,57,3,0.3597126576714287,0.0004,0
16,4,97,1,0.29803454754690695,0.961,1
10,3,182,3,0.2193456358189767,0.2934,0
1,2,249,1,0.7061307547303153,0.1879,0
11,2,53,3,0.6590970050243741,0.0176,0
4,5,63,2,0.5354940940343433,0.9918,1
6,3,264,1,0.9107746396815976,0.9106,1
21,0,96,1,0.10313885273027246,0.0001,0
17,0,62,3,0.14968922447813082,0.0,0
3,2,223,2,0.3834496792194131,0.0382,0
21,2,27,2,0.6558820518629006,0.0319,0
14,5,260,3,0.5840792922454121,0.9988,1
21,3,262,2,0.07404268746793197,0.594,1
18,4,256,2,0.9584248037464674,0.993,1
8,3,88,2,0.3050648164613915,0.2214,0
13,2,34,1,0.35897261378309386,0.0339,0
13,3,127,1,0.6236297990434235,0.722,1
17,3,100,1,0.9451655174597346,0.8282,1
6,4,287,2,0.662688239103272,0.9823,1
8,1,189,2,0.9547733295477041,0.006,0
6,3,283,3,0.18759111882047896,0.4254,0
7,1,225,3,0.618809928972935,0.0028,0
4,4,214,1,0.8288788918762848,0.9904,1
0,4,33,3,0.5090244682548472,0.7229,1
23,3,20,3,0.36217367582934046,0.2153,0
1,5,13,2,0.9847585300318772,0.9941,1
22,3,178,2,0.1409873403966605,0.4661,0
0,0,60,1,0.41092952752865664,0.0001,0
19,3,296,1,0.8733737525606602,0.9594,1
8,4,39,1,0.9004807465059209,0.9714,1
12,0,284,2,0.9803821015597741,0.0008,0
7,0,200,2,0.8848475922643815,0.0003,0
12,1,31,1,0.050957025387412536,0.0009,0
11,5,17,1,0.9297664996274883,0.9986,1
13,3,118,1,0.4281671914067853,0.6198,1
9,5,101,2,0.651619187456582,0.9963,1
13,5,94,3,0.3942758691671191,0.9925,1
20,3,158,2,0.8136680766135487,0.7197,1
10,4,38,1,0.5759192763227661,0.9511,1
9,1,38,1,0.8455446425540043,0.0039,0
3,0,208,1,0.19377147152076724,0.0002,0
8,2,297,3,0.18498309475490227,0.0435,0
3,3,82,3,0.440376801584787,0.1652,0
4,1,279,1,0.004751544962480536,0.0042,0
23,1,103,1,0.6928529548962581,0.0099,0
2,0,100,1,0.296053727808011,0.0001,0
12,4,27,3,0.5572993462144499,0.8328,1
20,5,126,1,0.07000356046084688,0.998,1
23,4,149,3,0.17064435938269396,0.9167,1
3,2,199,2,0.6228591700219328,0.0499,0
4,3,47,1,0.3056626271110431,0.3105,0
9,5,56,3,0.2147219425856337,0.9822,1
13,3,129,2,0.22884650080776792,0.3061,0
23,1,20,3,0.21481936472549545,0.0005,0
5,2,43,1,0.6228509494305482,0.0412,0
4,4,188,2,0.16769121446945712,0.891,1
6,2,286,2,0.36270635917989036,0.0696,0
21,5,171,2,0.6878868655934522,0.9989,1
0,5,43,1,0.5136710573476506,0.9954,1
9,0,297,2,0.5972808707754839,0.0004,0
2,4,156,3,0.2509069794637485,0.8274,1
3,2,215,3,0.9327148731652056,0.074,0
22,3,59,1,0.4138792483163356,0.6031,1
0,1,173,3,0.28696393661233455,0.0007,0
8,2,22,3,0.9043261840584723,0.019,0
22,1,187,1,0.655289615264387,0.0174,0
15,0,60,1,0.6139458631384505,0.0002,0
1,4,272,3,0.8867346521661681,0.9772,1
11,0,16,1,0.05854028627138441,0.0,0
24,2,195,1,0.8376795120075803,0.3774,0
10,1,41,2,0.6778643643051009,0.0011,0
13,0,206,2,0.35999279478012935,0.0001,0
13,2,148,2,0.2563513425238556,0.0265,0
16,5,290,2,0.10480589988155764,0.9984,1
4,5,195,3,0.94107417024669,0.9983,1
20,2,111,3,0.1419121033295362,0.0159,0
24,3,26,1,0.25943853573088427,0.4837,0
3,5,178,1,0.6911071795694699,0.9991,1
20,1,132,1,0.7101524378859926,0.0112,0
20,5,15,2,0.16076870460259396,0.9884,1
18,0,174,2,0.8141311607656276,0.0003,0
9,1,62,3,0.5102872691763625,0.0006,0
11,2,70,2,0.8484566781151089,0.0403,0
20,0,2,1,0.08728538984754453,0.0001,0
3,4,111,3,0.042829999093689675,0.6956,1
20,5,65,1,0.6369903814943497,0.9989,1
23,2,21,3,0.15002379710981684,0.0089,0
17,5,130,3,0.5249490457332999,0.9965,1
8,4,66,3,0.01410875928450872,0.6556,1
13,4,40,3,0.7799292605482002,0.901,1
1,4,140,1,0.8995301701785016,0.9823,1
23,3,18,2,0.838882761964288,0.4942,0
8,0,297,2,0.9583528131504183,0.0007,0
1,5,141,2,0.9030957546587897,0.9976,1
19,3,298,3,0.44401801829036525,0.7285,1
16,5,264,2,0.3983482084436466,0.9989,1
15,5,293,1,0.896183667971543,0.9999,1
1,1,162,3,0.926938795357227,0.0023,0
18,2,126,2,0.972835948318037,0.1086,0
15,1,215,3,0.7683172348427827,0.0052,0
19,0,24,1,0.20198882994138034,0.0001,0
20,5,252,3,0.9449541361107224,0.9995,1
5,5,97,1,0.9471414668162196,0.999,1
5,5,2,2,0.6661313639129715,0.99,1
23,5,71,3,0.8572802663494847,0.9978,1
13,3,72,2,0.5611764211639523,0.3478,0
10,3,4,1,0.9441269454117227,0.6036,1
7,5,200,3,0.09393639659209119,0.9924,1
15,3,28,3,0.8639636964847707,0.3491,0
18,3,254,1,0.055503629037139346,0.7552,1
0,1,135,1,0.3391070522180205,0.002,0
13,4,215,1,0.13532564261526192,0.9761,1
24,4,101,1,0.4791350924629122,0.982,1
7,4,39,2,0.23224615799246995,0.7574,1
7,2,54,1,0.9520723793339971,0.0914,0
21,1,193,3,0.5593213336534095,0.0038,0
1,0,214,1,0.8977307363037248,0.0006,0
9,3,80,2,0.27805846905115095,0.2095,0
11,4,107,2,0.025977559946560813,0.8165,1
19,4,283,2,0.7756550036839217,0.9923,1
3,5,255,1,0.7023776599719719,0.9995,1
10,2,123,2,0.5454916456741936,0.0328,0
3,4,72,2,0.8153427297292126,0.9153,1
19,4,90,2,0.8400843726481325,0.967,1
15,1,161,3,0.5879033080181738,0.0023,0
12,5,170,2,0.965927791853937,0.999,1
9,0,55,2,0.7197119476173273,0.0001,0
3,3,19,1,0.6768753761626287,0.4161,0
23,5,148,1,0.36142179255864537,0.9992,1
16,3,239,2,0.0022585786000076657,0.449,0
7,5,45,2,0.240942673894178,0.9853,1
10,0,122,3,0.7639205068146299,0.0001,0
18,3,48,3,0.7098712544371741,0.351,0
17,4,72,1,0.3310221448300942,0.9573,1
11,3,183,2,0.6255829745384388,0.5806,1
7,5,85,2,0.19528747947313718,0.9884,1
16,2,79,1,0.26362771926904405,0.0467,0
16,4,298,2,0.9474080939024966,0.9944,1
14,2,51,2,0.4131805729355945,0.0171,0
1,5,56,1,0.24498759429885453,0.9933,1
11,0,278,2,0.48710824683899145,0.0003,0
15,1,165,3,0.3870158797873662,0.0016,0
23,0,12,1,0.7295290373491057,0.0003,0
13,4,127,2,0.9621161064908811,0.9742,1
8,1,169,1,0.5917374244576918,0.0066,0
13,1,75,1,0.591147186936915,0.0039,0
4,5,164,3,0.36483385872348306,0.993,1
2,2,194,2,0.5646309319752953,0.0409,0
16,0,75,1,0.3193288663871382,0.0001,0
24,0,243,2,0.0010920743123419285,0.0002,0
21,1,135,1,0.8660961728784851,0.0164,0
14,5,289,2,0.4294440855217052,0.9991,1
1,3,26,1,0.4920884850539967,0.3208,0
24,5,97,2,0.08350091542592819,0.9944,1
11,1,216,2,0.837110513405392,0.0068,0
7,2,268,2,0.17033707037759038,0.0441,0
22,0,66,2,0.41062115878431593,0.0001,0
18,2,294,1,0.8402655470638813,0.5074,1
18,3,58,1,0.4577829402135195,0.5739,1
6,4,124,1,0.9311523354664637,0.9851,1
24,2,94,2,0.20931430342068968,0.0266,0
11,4,127,2,0.7152328299547713,0.9543,1
13,3,270,3,0.9779985235617275,0.8208,1
18,1,219,1,0.5496136372203109,0.0151,0
16,5,238,1,0.6921838986439929,0.9997,1
4,2,76,3,0.39322665960100844,0.0089,0
7,0,284,3,0.7513373397254689,0.0003,0
9,5,130,3,0.9088740565237291,0.9976,1
23,5,195,1,0.7030555670505292,0.9997,1
17,0,209,1,0.9359287113809792,0.0014,0
9,5,198,1,0.5886526519923097,0.9993,1
18,5,180,1,0.5771374404509629,0.9995,1
18,4,144,3,0.30462738810915535,0.9149,1
9,1,194,3,0.7096274911637859,0.0029,0
10,3,271,3,0.8819525217561553,0.7664,1
22,3,116,3,0.6463162261289312,0.5062,1
14,3,153,2,0.23303922059858295,0.3636,0
3,3,54,2,0.5441091147216865,0.212,0
17,3,106,3,0.755937416951415,0.4777,0
14,3,231,3,0.9393633148727528,0.763,1
12,4,192,2,0.15659604952055395,0.925,1
18,3,63,3,0.1274970909665606,0.1605,0
22,0,163,2,0.412943530232906,0.0002,0
8,0,243,2,0.12561116946261086,0.0001,0
10,5,37,3,0.9804289125051184,0.9957,1
4,5,18,2,0.42430436728255916,0.9852,1
16,3,117,3,0.5336105190679049,0.3794,0
10,1,196,2,0.2270877812927713,0.0016,0
8,4,93,1,0.44912612353692927,0.9557,1
17,0,246,1,0.9846939348612198,0.0022,0
10,2,254,2,0.4886871513669695,0.0826,0
11,1,159,2,0.00882392580448621,0.0008,0
11,0,113,2,0.24252753025063056,0.0,0
6,4,12,3,0.9784548304785041,0.8832,1
3,3,246,1,0.9890675134107325,0.8982,1
20,1,268,1,0.21049308977170567,0.0128,0
2,3,132,3,0.6152640878438534,0.2883,0
8,0,154,2,0.07690833050541446,0.0,0
16,2,226,2,0.5774416424446291,0.1031,0
3,3,208,1,0.12592070148643741,0.5335,1
16,2,40,2,0.8186615236426579,0.038,0
18,4,201,2,0.9395749876022444,0.9885,1
16,1,277,2,0.17298680804948263,0.0039,0
7,0,225,1,0.462712168594824,0.0004,0
0,3,144,2,0.10204299847463416,0.1684,0
22,5,156,2,0.339140007072975,0.9977,1
8,2,77,1,0.06509775476052648,0.0213,0
20,0,198,1,0.26454652801742706,0.0004,0
4,5,72,3,0.9902236670893015,0.9957,1
4,2,102,3,0.04460326732140185,0.0055,0
19,1,79,2,0.8589683296186706,0.0034,0
23,3,100,3,0.07745257775410486,0.2322,0
21,1,110,3,0.5289969311173601,0.0018,0
18,5,24,1,0.4521197924273457,0.9975,1
6,1,215,2,0.9315546600206449,0.0064,0
22,3,132,3,0.19904986228508958,0.3238,0
16,3,284,1,0.17968201537963513,0.8213,1
4,1,54,3,0.7487140885678323,0.0008,0
3,2,200,1,0.7257194731003539,0.1502,0
21,0,53,1,0.6991817704927987,0.0003,0
6,3,164,2,0.026127116172380727,0.2172,0
19,4,147,2,0.25995968672490866,0.9367,1
3,5,134,1,0.8398951778542993,0.999,1
7,1,196,1,0.6008581214567726,0.008,0
7,1,248,2,0.6021949207321816,0.0046,0
7,3,95,1,0.2959166054048117,0.4335,0
16,4,254,3,0.2601730885569479,0.957,1
22,5,55,3,0.9465548880182547,0.9978,1
22,0,87,1,0.7277552788532122,0.0004,0
18,1,93,2,0.12686611780183754,0.0008,0
5,1,286,1,0.9377069421437638,0.0295,0
24,1,35,2,0.5823701518180548,0.0018,0
13,2,118,3,0.3333623669570881,0.0174,0
13,5,127,1,0.3971394463995984,0.9985,1
17,0,240,1,0.7254045103526182,0.0012,0
19,4,145,1,0.3762726516860836,0.9804,1
23,3,290,3,0.578744799118607,0.8006,1
14,3,222,1,0.7104994966484048,0.8776,1
15,4,211,2,0.19537499730596453,0.9478,1
18,0,225,2,0.9442414862425493,0.0007,0
6,4,48,1,0.3561727714354098,0.9177,1
7,1,134,1,0.4193747570769143,0.0033,0
15,3,175,1,0.6985143678678206,0.8326,1
1,4,62,3,0.6087850893877641,0.81,1
8,3,35,3,0.4401198369391792,0.1465,0
17,1,40,3,0.6497420403007914,0.0011,0
24,2,236,1,0.9028283075720446,0.4928,0
12,2,197,2,0.8002836166454186,0.1035,0
9,0,84,2,0.8242590099547736,0.0001,0
11,4,221,3,0.25840840856731295,0.9292,1
17,0,208,1,0.41940334929763756,0.0005,0
13,2,244,3,0.5538191416540592,0.0729,0
0,3,273,1,0.04419081916148293,0.5896,1
13,0,264,2,0.7697921803773246,0.0005,0
10,5,54,3,0.3234634244150889,0.9861,1
17,2,230,1,0.2825960780410143,0.1585,0
21,0,117,1,0.2592920093561464,0.0002,0
24,3,120,3,0.2833792654200644,0.3618,0
15,3,194,1,0.33801483215783223,0.7392,1
9,3,180,3,0.6048245580761592,0.4564,0
11,4,125,2,0.5835653219000632,0.9404,1
4,2,299,2,0.25571175360187537,0.0574,0
23,4,52,3,0.2064242765732075,0.8405,1
21,2,29,3,0.8263581900713568,0.0326,0
21,3,8,1,0.09272333767636654,0.3321,0
8,0,244,1,0.5128228412009275,0.0005,0
8,3,121,1,0.5205608741892761,0.6103,1
21,1,131,1,0.5741368068116216,0.0089,0
13,4,194,3,0.8856501159071357,0.976,1
17,4,130,2,0.6239139400947676,0.9601,1
12,5,172,3,0.9736337662480233,0.9987,1
11,5,17,1,0.8713530833487275,0.9984,1
15,0,46,3,0.21474025948721154,0.0,0
20,0,279,3,0.24118331022530115,0.0002,0
8,5,135,3,0.3447741359151706,0.9925,1
20,2,50,2,0.3915144150801313,0.0219,0
6,0,110,3,0.5529951203076955,0.0,0
10,1,100,2,0.23251263289633883,0.0007,0
22,5,82,2,0.22234518111376567,0.9947,1
23,2,88,2,0.38138995736807957,0.0337,0
23,0,218,1,0.672023113212752,0.0012,0
7,4,32,3,0.6881256130961884,0.8401,1
21,1,92,3,0.9761167400402896,0.0038,0
23,2,140,3,0.20241543392181405,0.0263,0
24,0,162,3,0.3928591518569807,0.0001,0
0,3,264,2,0.9646774979390604,0.7555,1
18,2,276,3,0.6900087426655521,0.1475,0
24,5,89,1,0.5922785248220191,0.9992,1
19,2,161,2,0.5396460514013469,0.0672,0
5,1,6,1,0.07551038013625655,0.0005,0
19,0,185,1,0.8933738088159103,0.0012,0
2,1,45,2,0.6255052154151076,0.0007,0
12,2,21,2,0.571667407928034,0.0166,0
15,0,201,3,0.5395003433218426,0.0001,0
11,2,53,2,0.3919142073211117,0.0144,0
17,5,143,2,0.25466469136089276,0.9961,1
6,4,30,2,0.7553219853344842,0.8869,1
15,3,223,2,0.5095675177616621,0.6517,1
16,5,229,3,0.03393953228922031,0.9957,1
15,4,172,1,0.39909449977216327,0.9817,1
7,3,250,2,0.9286036382228325,0.7841,1
7,5,131,2,0.37389456154086287,0.9945,1
6,0,55,1,0.4132330079255737,0.0001,0
11,4,45,3,0.6239611230550356,0.8628,1
14,1,65,2,0.8016748038158823,0.0021,0
9,4,60,1,0.6684611177047122,0.9639,1
10,5,96,2,0.8500547311229465,0.9975,1
7,2,64,3,0.11397058704069829,0.0054,0
5,0,177,3,0.9245925533186489,0.0002,0
16,2,44,1,0.903921932411386,0.1165,0
20,2,186,2,0.5191485865855878,0.0822,0
7,5,100,1,0.6247422377872011,0.9984,1
21,5,206,2,0.21281305020140173,0.998,1
14,3,153,2,0.4479474379813889,0.4675,0
4,5,271,2,0.20270336091981234,0.9972,1
9,2,131,3,0.021976678941019512,0.0086,0
0,2,88,2,0.9809030681270525,0.0354,0
0,5,176,2,0.2591465157102051,0.9932,1
8,4,197,1,0.5931083088978353,0.9856,1
11,3,131,1,0.30025038353786304,0.56,1
19,2,167,3,0.3706216202104349,0.0373,0
3,4,141,2,0.3977615585822748,0.8928,1
20,4,91,3,0.3350467313247577,0.8903,1
5,2,94,2,0.6373997593399358,0.0243,0
3,0,272,2,0.9609362704886061,0.0005,0
17,0,202,2,0.428634650006233,0.0002,0
19,0,28,2,0.9733267240542651,0.0001,0
15,2,288,1,0.6677972373447831,0.3739,0
2,3,213,1,0.607136195021009,0.7481,1
2,4,15,2,0.23710385179892302,0.6678,1
9,1,218,2,0.06292070589938081,0.0013,0
11,4,176,2,0.8519347702918288,0.9763,1
24,3,274,2,0.573981063944269,0.8362,1
7,0,146,1,0.4144138624248819,0.0002,0
4,2,155,3,0.8119673220884834,0.0385,0
23,1,94,2,0.3105803825773188,0.0016,0
3,5,96,1,0.7836172559644873,0.9985,1
0,5,185,2,0.327963835405797,0.9945,1
10,4,248,3,0.9208811864041636,0.9833,1
10,3,267,3,0.26796687445680256,0.4817,0
15,2,231,1,0.13755411757457114,0.114,0
21,1,182,3,0.6980967083494118,0.0046,0
23,4,150,2,0.16284725306477077,0.9385,1
7,0,101,2,0.9493630502889856,0.0001,0
24,1,230,2,0.655555112388866,0.0102,0
15,0,95,3,0.23086066128452598,0.0,0
1,2,80,1,0.20881893428542875,0.0205,0
23,1,260,1,0.9238750391204216,0.0554,0
3,1,176,2,0.6078579128498909,0.0021,0
14,2,106,1,0.8937360066724167,0.1638,0
19,5,259,3,0.11022520484582521,0.9975,1
6,3,288,3,0.9253921955791762,0.7714,1
6,4,95,2,0.5200493119940883,0.8939,1
11,5,156,3,0.6684219163313505,0.9971,1
22,5,145,1,0.37287547154128065,0.9991,1
5,2,210,2,0.059140322005826196,0.0202,0
16,5,285,2,0.9579724413418291,0.9997,1
11,5,164,1,0.994598329108482,0.9996,1
2,5,239,1,0.36454684876044297,0.9989,1
17,2,178,2,0.9438679297519796,0.1443,0
20,1,266,2,0.16772629096156422,0.0043,0
14,3,121,1,0.15468444965857553,0.5042,1
4,5,115,2,0.07311184000917148,0.9867,1
3,5,126,3,0.39126940758415074,0.9905,1
10,3,298,1,0.052302250181599175,0.7478,1
12,0,183,3,0.39465718961289675,0.0001,0
13,2,45,2,0.13839042864966822,0.009,0
6,4,12,2,0.7305277955729573,0.8653,1
12,3,155,3,0.833362649336408,0.5558,1
7,2,241,2,0.687815427796288,0.0939,0
17,2,143,3,0.20049415243615587,0.02,0
19,0,168,1,0.7668481929079557,0.0008,0
16,1,239,1,0.24950019703327497,0.0089,0
0,4,154,2,0.7594885969685274,0.9427,1
24,1,272,1,0.5673975748963909,0.0323,0
0,5,191,1,0.3667125162912097,0.9982,1
24,0,219,2,0.08349237801605769,0.0001,0
0,3,234,3,0.8275095098070258,0.5673,1
12,2,188,1,0.9396529207982254,0.2779,0
2,4,15,3,0.6659177800006375,0.7725,1
2,5,128,2,0.9645415666934388,0.9978,1
17,3,42,1,0.9341114190429911,0.7441,1
18,3,153,1,0.19460840080375363,0.6372,1
2,4,42,3,0.7312123485982135,0.8289,1
24,3,152,1,0.34930481943769454,0.7621,1
8,1,103,2,0.487517360565626,0.0011,0
7,2,6,3,0.15696543114884576,0.0036,0
7,1,37,2,0.9747794280576525,0.0017,0
11,2,150,1,0.7261373830764085,0.1482,0
4,3,23,1,0.2669083096309681,0.2544,0
10,1,256,3,0.3714716901680335,0.0026,0
5,1,227,2,0.4224829268287844,0.0024,0
1,4,212,1,0.7475337241438402,0.9868,1
9,2,51,1,0.9256972667695845,0.0933,0
16,1,238,2,0.32144013298457164,0.0038,0
19,4,190,1,0.47250008828041956,0.9888,1
8,4,117,2,0.5932075728347012,0.9283,1
8,4,0,1,0.3933439924003156,0.899,1
19,4,158,3,0.5041813233656852,0.9498,1
17,5,238,2,0.105707629020102,0.9976,1
20,3,10,3,0.16767438772016607,0.1284,0
22,1,15,1,0.4011012572201449,0.0025,0
20,5,114,2,0.9149390117705525,0.9989,1
23,1,153,1,0.3493580457446336,0.0076,0
10,1,142,2,0.24979280860501363,0.0011,0
9,4,127,3,0.7428622208492759,0.9346,1
8,5,76,1,0.9491301660766093,0.999,1
5,2,17,3,0.45912361706354743,0.0065,0
18,4,9,2,0.008604955567183104,0.7293,1
17,5,29,3,0.688149331475618,0.9941,1
20,4,207,1,0.4150608016161449,0.9896,1
4,0,235,3,0.6736455366162152,0.0001,0
12,3,130,2,0.27771651582920354,0.3182,0
5,1,23,1,0.002408143816962416,0.0005,0
22,5,124,1,0.34449621874560377,0.9989,1
6,0,295,3,0.7047923426129415,0.0003,0
3,5,74,3,0.39311328300918924,0.9855,1
14,1,147,1,0.21917413965322596,0.0035,0
21,2,161,2,0.4640068641341015,0.0641,0
22,1,98,3,0.7523485232983854,0.0027,0
2,4,131,2,0.11943308679230602,0.8068,1
8,2,141,1,0.6917520336466478,0.1148,0
3,4,142,2,0.6673440238039473,0.9351,1
7,0,215,2,0.3707378796850713,0.0001,0
13,2,174,1,0.9703361913794945,0.2768,0
7,5,16,3,0.8947052994803515,0.9929,1
1,5,1,1,0.31616148080206985,0.9909,1
12,1,123,3,0.031091093393843083,0.0005,0
1,2,272,3,0.30830480674507665,0.0323,0
5,2,11,3,0.20472194254104326,0.0037,0
0,3,21,3,0.5472519140475928,0.1126,0
2,3,203,1,0.9187444211821546,0.8359,1
10,0,135,1,0.8703375100375215,0.0005,0
21,4,69,3,0.3058291556648267,0.8702,1
19,1,62,3,0.428597533555637,0.0009,0
2,1,199,3,0.03654219907956646,0.0006,0
0,5,157,2,0.5441635076491494,0.9955,1
8,4,191,2,0.06336798005072886,0.8926,1
16,2,84,1,0.9386061662290996,0.1647,0
18,5,157,1,0.8669338348522723,0.9996,1
20,2,258,2,0.214187626437503,0.0815,0
8,3,94,1,0.6993686798620454,0.6413,1
4,1,118,1,0.5680203824333331,0.0034,0
0,1,49,1,0.801357712516183,0.0025,0
3,2,191,1,0.4756521067515199,0.0905,0
1,3,9,3,0.191771970665778,0.0559,0
21,4,74,3,0.6398434001228317,0.9316,1
6,2,213,3,0.080280326995945,0.0163,0
20,5,5,1,0.5845879911684221,0.998,1
13,3,296,2,0.21270480546445758,0.6321,1
13,0,121,3,0.6849364371235602,0.0001,0
11,4,119,2,0.8280431617281085,0.9607,1
20,3,160,2,0.10952472928207246,0.3897,0
1,2,191,3,0.40026855214859236,0.02,0
2,2,137,3,0.7335215877759967,0.0259,0
10,1,265,3,0.1637030615188585,0.0018,0
9,3,288,2,0.5665236700357131,0.7275,1
13,3,60,2,0.6718389818757231,0.3758,0
